Verb,Predicate,Jaro-Winkler_Score,Cosine_Sim_Score
sponsor,donation,0.6011904761904762,0.5685017704963684
sponsor,participant,0.48917748917748916,0.5544596910476685
sponsor,event,0.44761904761904764,0.5330424904823303
sponsor,behalf,0.0,0.5205352306365967
sponsor,organization,0.5515873015873015,0.5109915137290955
sponsor,opportunity,0.5896103896103896,0.495558500289917
sponsor,supporter,0.671957671957672,0.4760078191757202
sponsor,fund,0.46428571428571425,0.4557989239692688
sponsor,funding,0.42857142857142855,0.4505064785480499
sponsor,website,0.42857142857142855,0.444472074508667
sponsor,website,0.42857142857142855,0.444472074508667
sponsor,invitation,0.49523809523809526,0.4438624382019043
sponsor,official,0.4226190476190476,0.4433700144290924
sponsor,member,0.4365079365079365,0.43785175681114197
sponsor,association,0.5616883116883117,0.4314245581626892
sponsor,award,0.0,0.43094301223754883
sponsor,honor,0.7904761904761904,0.4290403425693512
sponsor,organisation,0.576984126984127,0.4280652403831482
sponsor,support,0.7428571428571429,0.4269636571407318
sponsor,attendee,0.4226190476190476,0.4267207384109497
sponsor,employer,0.6011904761904762,0.4244370758533478
sponsor,contribution,0.5515873015873015,0.4178108870983124
sponsor,beneficiary,0.48917748917748916,0.4166143834590912
sponsor,company,0.5079365079365079,0.4146600365638733
sponsor,donor,0.7904761904761904,0.408225417137146
sponsor,recipient,0.41798941798941797,0.3973878026008606
sponsor,race,0.0,0.39679279923439026
sponsor,responsibility,0.5952380952380952,0.39427196979522705
sponsor,employee,0.5119047619047619,0.39178466796875
sponsor,permission,0.5738095238095239,0.38612067699432373
sponsor,community,0.5026455026455027,0.38565054535865784
sponsor,effort,0.5396825396825397,0.38523295521736145
sponsor,parent,0.5396825396825397,0.3841027021408081
sponsor,assistance,0.46507936507936504,0.382222443819046
sponsor,owner,0.6761904761904761,0.3792499005794525
sponsor,group,0.44761904761904764,0.3735722601413727
sponsor,money,0.5619047619047619,0.37330329418182373
sponsor,meeting,0.42857142857142855,0.3731142282485962
sponsor,institution,0.45598845598845594,0.37110966444015503
sponsor,help,0.46428571428571425,0.3634195625782013
sponsor,chance,0.4365079365079365,0.36296311020851135
sponsor,part,0.46428571428571425,0.35916972160339355
sponsor,request,0.42857142857142855,0.3590708374977112
sponsor,petition,0.5119047619047619,0.3558972477912903
sponsor,purchase,0.5119047619047619,0.35365936160087585
sponsor,provider,0.6011904761904762,0.34867727756500244
sponsor,party,0.44761904761904764,0.34799179434776306
sponsor,plan,0.5952380952380952,0.34698963165283203
sponsor,tour,0.46428571428571425,0.3414314389228821
sponsor,individual,0.4142857142857143,0.3413075804710388
sponsor,gift,0.0,0.3395731449127197
sponsor,earn,0.46428571428571425,0.33868879079818726
sponsor,ticket,0.0,0.3363828957080841
sponsor,veteran,0.42857142857142855,0.33432215452194214
sponsor,anniversary,0.45598845598845594,0.3324072062969208
sponsor,reward,0.4365079365079365,0.33080512285232544
sponsor,year,0.0,0.3280861973762512
sponsor,place,0.44761904761904764,0.32739877700805664
sponsor,president,0.335978835978836,0.32580581307411194
sponsor,success,0.5238095238095238,0.3257892429828644
sponsor,ceremony,0.5119047619047619,0.32546937465667725
sponsor,manager,0.5238095238095238,0.3247615098953247
sponsor,director,0.5119047619047619,0.3238863945007324
sponsor,project,0.5238095238095238,0.32373788952827454
sponsor,auction,0.42857142857142855,0.3204931914806366
sponsor,convention,0.5761904761904763,0.31993481516838074
sponsor,purpose,0.6190476190476191,0.31990545988082886
sponsor,entity,0.4365079365079365,0.31936684250831604
sponsor,broker,0.5396825396825397,0.31751033663749695
sponsor,supplier,0.6011904761904762,0.3173443675041199
sponsor,organizer,0.5873015873015873,0.3170430660247803
sponsor,ownership,0.5886243386243386,0.3167355954647064
sponsor,contract,0.6011904761904762,0.31359392404556274
sponsor,idea,0.0,0.313483327627182
sponsor,information,0.4783549783549783,0.31301602721214294
sponsor,bidder,0.4365079365079365,0.3129769265651703
sponsor,aid,0.0,0.3127407431602478
sponsor,student,0.5238095238095238,0.31163644790649414
sponsor,public,0.4365079365079365,0.31064099073410034
sponsor,sport,0.6761904761904761,0.30812811851501465
sponsor,mission,0.6190476190476191,0.3074187636375427
sponsor,mission,0.6190476190476191,0.3074187636375427
sponsor,guest,0.44761904761904764,0.3073863089084625
sponsor,publication,0.48917748917748916,0.30730974674224854
sponsor,interest,0.4900793650793651,0.30316421389579773
sponsor,investment,0.32857142857142857,0.30241307616233826
sponsor,coordinate,0.5738095238095239,0.3020056188106537
sponsor,address,0.42857142857142855,0.3013153076171875
sponsor,spouse,0.8222222222222222,0.3012009263038635
sponsor,bill,0.0,0.3002752661705017
sponsor,person,0.6626984126984127,0.2997191250324249
sponsor,candidate,0.41798941798941797,0.2991722822189331
sponsor,customer,0.6011904761904762,0.2988812029361725
sponsor,occasion,0.6011904761904762,0.29852408170700073
sponsor,status,0.5396825396825397,0.29712629318237305
sponsor,statement,0.41798941798941797,0.2963467836380005
sponsor,session,0.6190476190476191,0.29581770300865173
sponsor,course,0.5396825396825397,0.2942417860031128
sponsor,entry,0.44761904761904764,0.2941344082355499
sponsor,university,0.46507936507936504,0.29297730326652527
sponsor,manufacturer,0.48412698412698413,0.29285773634910583
sponsor,buyer,0.44761904761904764,0.2921624779701233
sponsor,faculty,0.0,0.29156821966171265
sponsor,holder,0.5396825396825397,0.29016971588134766
sponsor,instructor,0.4904761904761905,0.2901120185852051
sponsor,attention,0.5026455026455027,0.2890808582305908
sponsor,respect,0.5238095238095238,0.2879316210746765
sponsor,major,0.5619047619047619,0.287678062915802
sponsor,exchange,0.4226190476190476,0.2872754633426666
sponsor,department,0.49523809523809526,0.286886990070343
sponsor,reason,0.5317460317460317,0.28609970211982727
sponsor,account,0.5238095238095238,0.284450501203537
sponsor,counsel,0.6190476190476191,0.28361010551452637
sponsor,research,0.5119047619047619,0.2832574248313904
sponsor,product,0.5238095238095238,0.2826186418533325
sponsor,resident,0.5119047619047619,0.2824079394340515
sponsor,memorial,0.5119047619047619,0.28084132075309753
sponsor,exhibit,0.0,0.28067147731781006
sponsor,vote,0.46428571428571425,0.2803597152233124
sponsor,focus,0.5619047619047619,0.27932241559028625
sponsor,publisher,0.5873015873015873,0.27792996168136597
sponsor,medal,0.0,0.2773318886756897
sponsor,church,0.0,0.27566206455230713
sponsor,portfolio,0.5873015873015873,0.27565765380859375
sponsor,sister,0.6428571428571429,0.2742531895637512
sponsor,promise,0.6190476190476191,0.2742023468017578
sponsor,audience,0.4226190476190476,0.2716439366340637
sponsor,family,0.0,0.2714816629886627
sponsor,list,0.46428571428571425,0.27102911472320557
sponsor,contractor,0.5738095238095239,0.2708665132522583
sponsor,officer,0.5238095238095238,0.26967087388038635
sponsor,favor,0.5619047619047619,0.268318235874176
sponsor,care,0.0,0.26787421107292175
sponsor,employment,0.49523809523809526,0.2676405906677246
sponsor,shop,0.6150793650793651,0.26750561594963074
sponsor,charge,0.0,0.26649990677833557
sponsor,signatory,0.671957671957672,0.26627084612846375
sponsor,government,0.46507936507936504,0.26552098989486694
sponsor,country,0.6190476190476191,0.26497939229011536
sponsor,specialty,0.5026455026455027,0.2644095718860626
sponsor,service,0.42857142857142855,0.2640296220779419
sponsor,pastor,0.6626984126984127,0.2632732093334198
sponsor,attorney,0.4900793650793651,0.2627759575843811
sponsor,speaker,0.6190476190476191,0.2626931369304657
sponsor,crew,0.0,0.2617025375366211
sponsor,retiree,0.42857142857142855,0.26157376170158386
sponsor,bank,0.46428571428571425,0.26051846146583557
sponsor,witness,0.5238095238095238,0.26048824191093445
sponsor,seller,0.5396825396825397,0.2603720724582672
sponsor,decision,0.5119047619047619,0.2603664696216583
sponsor,desire,0.5396825396825397,0.25822117924690247
sponsor,role,0.46428571428571425,0.2575816512107849
sponsor,school,0.6428571428571429,0.25721776485443115
sponsor,trade,0.0,0.2567764222621918
sponsor,congregation,0.5515873015873015,0.2564638555049896
sponsor,issue,0.5619047619047619,0.25629571080207825
sponsor,acquisition,0.48917748917748916,0.25594738125801086
sponsor,page,0.46428571428571425,0.25548112392425537
sponsor,state,0.44761904761904764,0.25404390692710876
sponsor,drink,0.44761904761904764,0.25335457921028137
sponsor,dinner,0.5396825396825397,0.25330522656440735
sponsor,nation,0.5396825396825397,0.2518658936023712
sponsor,office,0.4365079365079365,0.2517242133617401
sponsor,blessing,0.4900793650793651,0.25049257278442383
sponsor,authority,0.5026455026455027,0.2497164011001587
sponsor,number,0.4365079365079365,0.24910801649093628
sponsor,theme,0.0,0.24897333979606628
sponsor,relationship,0.5595238095238095,0.24886184930801392
sponsor,report,0.6428571428571429,0.2482123076915741
sponsor,use,0.4920634920634921,0.24664801359176636
sponsor,position,0.6071428571428571,0.24567508697509766
sponsor,order,0.5619047619047619,0.2452966421842575
sponsor,practice,0.4226190476190476,0.2440800964832306
sponsor,option,0.5793650793650794,0.2432018518447876
sponsor,producer,0.6011904761904762,0.24173471331596375
sponsor,couple,0.373015873015873,0.2412533015012741
sponsor,news,0.46428571428571425,0.2410837560892105
sponsor,basis,0.5619047619047619,0.24081920087337494
sponsor,build,0.0,0.23926770687103271
sponsor,fact,0.0,0.23915022611618042
sponsor,conversation,0.6436507936507937,0.2383662760257721
sponsor,distribution,0.44841269841269843,0.23713697493076324
sponsor,consumer,0.6071428571428571,0.23711168766021729
sponsor,attempt,0.0,0.2358805239200592
sponsor,think,0.44761904761904764,0.2355850338935852
sponsor,day,0.0,0.23517724871635437
sponsor,election,0.4226190476190476,0.2349720150232315
sponsor,thing,0.44761904761904764,0.23443183302879333
sponsor,issuer,0.6428571428571429,0.23328296840190887
sponsor,activist,0.4226190476190476,0.2327544391155243
sponsor,majority,0.5119047619047619,0.23231661319732666
sponsor,change,0.4365079365079365,0.23223534226417542
sponsor,crowd,0.44761904761904764,0.23220691084861755
sponsor,merchant,0.4226190476190476,0.2320500761270523
sponsor,camp,0.46428571428571425,0.23190927505493164
sponsor,time,0.0,0.23139815032482147
sponsor,resource,0.6011904761904762,0.23092323541641235
sponsor,access,0.4365079365079365,0.22949959337711334
sponsor,transaction,0.45598845598845594,0.22893580794334412
sponsor,store,0.5619047619047619,0.22841989994049072
sponsor,physician,0.335978835978836,0.22829709947109222
sponsor,worker,0.5396825396825397,0.22786064445972443
sponsor,plaintiff,0.5026455026455027,0.22585409879684448
sponsor,job,0.4920634920634921,0.225760817527771
sponsor,asset,0.5619047619047619,0.22570139169692993
sponsor,artist,0.4365079365079365,0.2255108654499054
sponsor,defendant,0.41798941798941797,0.22450681030750275
sponsor,world,0.44761904761904764,0.22391632199287415
sponsor,grandparent,0.45598845598845594,0.22288832068443298
sponsor,invoice,0.35714285714285715,0.22238709032535553
sponsor,mail,0.0,0.22171293199062347
sponsor,pension,0.7142857142857143,0.22161075472831726
sponsor,right,0.0,0.22096428275108337
sponsor,transportation,0.557142857142857,0.22056660056114197
sponsor,troop,0.5619047619047619,0.2195906788110733
sponsor,testimony,0.5026455026455027,0.21905629336833954
sponsor,food,0.46428571428571425,0.21886025369167328
sponsor,topic,0.3952380952380952,0.21859002113342285
sponsor,activity,0.0,0.21780763566493988
sponsor,wife,0.0,0.21752622723579407
sponsor,comment,0.5238095238095238,0.2171253114938736
sponsor,agent,0.44761904761904764,0.21684038639068604
sponsor,plaque,0.4365079365079365,0.21625882387161255
sponsor,legislature,0.48917748917748916,0.21611708402633667
sponsor,travel,0.0,0.21597535908222198
sponsor,portion,0.6190476190476191,0.21531955897808075
sponsor,return,0.373015873015873,0.21519312262535095
sponsor,missionary,0.6714285714285714,0.21445074677467346
sponsor,teacher,0.42857142857142855,0.21348293125629425
sponsor,objective,0.41798941798941797,0.21324531733989716
sponsor,prayer,0.5396825396825397,0.21238984167575836
sponsor,horse,0.5619047619047619,0.2119693011045456
sponsor,photographer,0.6349206349206349,0.21186895668506622
sponsor,controversy,0.5616883116883117,0.2117161899805069
sponsor,voter,0.5619047619047619,0.21056398749351501
sponsor,subject,0.42857142857142855,0.21021701395511627
sponsor,deceased,0.4226190476190476,0.21017670631408691
sponsor,write,0.0,0.20919640362262726
sponsor,child,0.0,0.20908522605895996
sponsor,creator,0.5238095238095238,0.20849201083183289
sponsor,action,0.5396825396825397,0.20828858017921448
sponsor,feature,0.42857142857142855,0.2080034613609314
sponsor,governor,0.6071428571428571,0.2077612280845642
sponsor,category,0.5119047619047619,0.20562787353992462
sponsor,activism,0.4226190476190476,0.20505768060684204
sponsor,grandchild,0.4142857142857143,0.2050391286611557
sponsor,groom,0.5619047619047619,0.20463640987873077
sponsor,residence,0.5026455026455027,0.20408110320568085
sponsor,victim,0.0,0.20393581688404083
sponsor,sale,0.46428571428571425,0.20391568541526794
sponsor,reputation,0.49523809523809526,0.2037603259086609
sponsor,message,0.5238095238095238,0.20374558866024017
sponsor,process,0.6190476190476191,0.2035353183746338
sponsor,warrant,0.42857142857142855,0.20325066149234772
sponsor,end,0.4920634920634921,0.20260919630527496
sponsor,society,0.5238095238095238,0.2023928463459015
sponsor,newspaper,0.5886243386243386,0.20137850940227509
sponsor,gender,0.5396825396825397,0.2012731283903122
sponsor,lawyer,0.4365079365079365,0.2012580931186676
sponsor,conclusion,0.6571428571428571,0.20076577365398407
sponsor,suit,0.46428571428571425,0.20059837400913239
sponsor,restaurant,0.49523809523809526,0.2005631923675537
sponsor,wedding,0.42857142857142855,0.1997649073600769
sponsor,result,0.4365079365079365,0.19954434037208557
sponsor,cause,0.44761904761904764,0.19941890239715576
sponsor,cause,0.44761904761904764,0.19941890239715576
sponsor,instance,0.3452380952380952,0.1986328512430191
sponsor,judge,0.0,0.19756995141506195
sponsor,father,0.4365079365079365,0.1975506693124771
sponsor,journalist,0.5738095238095239,0.19732113182544708
sponsor,influence,0.41798941798941797,0.19715756177902222
sponsor,classroom,0.5886243386243386,0.1971452534198761
sponsor,funeral,0.5238095238095238,0.19674484431743622
sponsor,article,0.0,0.196258544921875
sponsor,rest,0.46428571428571425,0.19617384672164917
sponsor,introduction,0.5515873015873015,0.19577451050281525
sponsor,friendship,0.49523809523809526,0.19571919739246368
sponsor,knowledge,0.335978835978836,0.19476798176765442
sponsor,hospital,0.4900793650793651,0.1945042908191681
sponsor,feel,0.0,0.19373950362205505
sponsor,researcher,0.49523809523809526,0.1931149959564209
sponsor,jury,0.0,0.1925676465034485
sponsor,word,0.46428571428571425,0.19177664816379547
sponsor,captain,0.42857142857142855,0.19134624302387238
sponsor,record,0.5396825396825397,0.19126272201538086
sponsor,document,0.5119047619047619,0.19121421873569489
sponsor,destination,0.5670995670995671,0.19103577733039856
sponsor,impact,0.4365079365079365,0.19080540537834167
sponsor,freedom,0.42857142857142855,0.19076131284236908
sponsor,jurisdiction,0.44841269841269843,0.19063511490821838
sponsor,pilgrimage,0.49523809523809526,0.19056172668933868
sponsor,content,0.5238095238095238,0.19046194851398468
sponsor,trial,0.0,0.18979574739933014
sponsor,ability,0.0,0.18970534205436707
sponsor,estate,0.4365079365079365,0.18946607410907745
sponsor,task,0.46428571428571425,0.1891421377658844
sponsor,greeting,0.4226190476190476,0.1887379139661789
sponsor,author,0.5396825396825397,0.18807515501976013
sponsor,literacy,0.4226190476190476,0.1880141645669937
sponsor,county,0.5396825396825397,0.18796369433403015
sponsor,market,0.0,0.18737486004829407
sponsor,appearance,0.46507936507936504,0.18713556230068207
sponsor,force,0.44761904761904764,0.18668703734874725
sponsor,duty,0.0,0.1864372193813324
sponsor,duty,0.0,0.1864372193813324
sponsor,marriage,0.4226190476190476,0.18609465658664703
sponsor,pet,0.4920634920634921,0.18574796617031097
sponsor,field,0.0,0.18549765646457672
sponsor,class,0.44761904761904764,0.18547657132148743
sponsor,branch,0.4365079365079365,0.18480660021305084
sponsor,struggle,0.4226190476190476,0.18470966815948486
sponsor,juror,0.5619047619047619,0.18439792096614838
sponsor,component,0.5052910052910052,0.18395709991455078
sponsor,baseball,0.4226190476190476,0.182792067527771
sponsor,photo,0.6761904761904761,0.18209676444530487
sponsor,practitioner,0.44841269841269843,0.1819671243429184
sponsor,expedition,0.49523809523809526,0.18112397193908691
sponsor,situation,0.5026455026455027,0.18038390576839447
sponsor,offender,0.6011904761904762,0.18022142350673676
sponsor,item,0.0,0.17999401688575745
sponsor,belief,0.0,0.17985348403453827
sponsor,environment,0.45598845598845594,0.17840717732906342
sponsor,set,0.4920634920634921,0.1781795173883438
sponsor,vehicle,0.0,0.17814774811267853
sponsor,debt,0.0,0.17692555487155914
sponsor,equipment,0.41798941798941797,0.17685173451900482
sponsor,patient,0.5238095238095238,0.17627368867397308
sponsor,whole,0.44761904761904764,0.17604462802410126
sponsor,mother,0.5396825396825397,0.1760307252407074
sponsor,town,0.5952380952380952,0.17602859437465668
sponsor,location,0.5119047619047619,0.17578642070293427
sponsor,location,0.5119047619047619,0.17578642070293427
sponsor,speech,0.5396825396825397,0.17541426420211792
sponsor,emergency,0.335978835978836,0.17515575885772705
sponsor,firefighter,0.41125541125541126,0.17493636906147003
sponsor,property,0.6011904761904762,0.1744912564754486
sponsor,wage,0.0,0.1730830818414688
sponsor,meal,0.0,0.1729060709476471
sponsor,principle,0.5026455026455027,0.172724649310112
sponsor,battle,0.0,0.17234939336776733
sponsor,target,0.0,0.17232735455036163
sponsor,review,0.0,0.1716354787349701
sponsor,chef,0.0,0.1713225543498993
sponsor,background,0.32857142857142857,0.17130258679389954
sponsor,artwork,0.5238095238095238,0.17053928971290588
sponsor,dog,0.4920634920634921,0.17042237520217896
sponsor,diocese,0.5238095238095238,0.1700519472360611
sponsor,outcome,0.5238095238095238,0.16999639570713043
sponsor,spring,0.6428571428571429,0.16988709568977356
sponsor,independence,0.31746031746031744,0.1688380241394043
sponsor,study,0.44761904761904764,0.16865508258342743
sponsor,tourist,0.5238095238095238,0.16834504902362823
sponsor,politician,0.49523809523809526,0.16820016503334045
sponsor,court,0.44761904761904764,0.1679678112268448
